ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH,25,1604168572796,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.8917388916015625, -0.20922213792800903, -3.918391227722168], ""rotation"": [-0.005271269474178553, 0.0006577316671609879, -0.002635817974805832, 0.9999824166297913], ""motionType"": 3, ""objectHandle"": ""/data/objects/mug.phys_properties.json""}, {""objectId"": 1, ""translation"": [-4.572963237762451, -0.15368610620498657, -8.222360610961914], ""rotation"": [-0.036075443029403687, 0.1242675930261612, -0.15959587693214417, 0.9786650538444519], ""motionType"": 3, ""objectHandle"": ""/data/objects/plate.phys_properties.json""}], ""objectUnderCrosshair"": -1, ""totalTime"": 12}, ""uniqueid"": ""ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH""}"
ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH,26,1604168572898,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.891782760620117, -0.20921213924884796, -3.918372869491577], ""rotation"": [-0.00509259756654501, 0.0003416201798245311, -0.0024036169052124023, 0.999984085559845], ""motionType"": 3, ""objectHandle"": ""/data/objects/mug.phys_properties.json""}, {""objectId"": 1, ""translation"": [-4.571789264678955, -0.1541796773672104, -8.223033905029297], ""rotation"": [-0.035136930644512177, 0.12591193616390228, -0.15991216897964478, 0.9784373641014099], ""motionType"": 3, ""objectHandle"": ""/data/objects/plate.phys_properties.json""}], ""objectUnderCrosshair"": -1, ""totalTime"": 13}, ""uniqueid"": ""ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH""}"
ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH,27,1604168572954,"{""phase"": ""TEST"", ""event"": ""handleAction"", ""data"": {""action"": ""turnRight"", ""actionData"": {}, ""collision"": false, ""objectUnderCrosshair"": -1, ""nearestObjectId"": -1, ""grippedObjectId"": -1}, ""uniqueid"": ""ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH""}"
ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH,28,1604168572993,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.891751766204834, -0.20922031998634338, -3.9184205532073975], ""rotation"": [-0.005247580353170633, 6.703572580590844e-05, -0.002582862740382552, 0.9999828934669495], ""motionType"": 3, ""objectHandle"": ""/data/objects/mug.phys_properties.json""}, {""objectId"": 1, ""translation"": [-4.570682048797607, -0.154502272605896, -8.223723411560059], ""rotation"": [-0.03414682298898697, 0.1277626007795334, -0.1593707948923111, 0.978320837020874], ""motionType"": 3, ""objectHandle"": ""/data/objects/plate.phys_properties.json""}], ""objectUnderCrosshair"": -1, ""totalTime"": 11}, ""uniqueid"": ""ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH""}"
ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH,29,1604168573099,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.891756057739258, -0.2092183232307434, -3.9184300899505615], ""rotation"": [-0.005244100466370583, -0.00023830334248486906, -0.0025565973483026028, 0.9999829530715942], ""motionType"": 3, ""objectHandle"": ""/data/objects/mug.phys_properties.json""}, {""objectId"": 1, ""translation"": [-4.569556713104248, -0.15434904396533966, -8.224715232849121], ""rotation"": [-0.033949270844459534, 0.13025949895381927, -0.1595843881368637, 0.9779635667800903], ""motionType"": 3, ""objectHandle"": ""/data/objects/plate.phys_properties.json""}], ""objectUnderCrosshair"": -1, ""totalTime"": 13}, ""uniqueid"": ""ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH""}"
ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH,30,1604168573199,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.891752243041992, -0.209219828248024, -3.918444871902466], ""rotation"": [-0.005259540863335133, -0.0004855024453718215, -0.002583005465567112, 0.9999827146530151], ""motionType"": 3, ""objectHandle"": ""/data/objects/mug.phys_properties.json""}, {""objectId"": 1, ""translation"": [-4.569249629974365, -0.1541791558265686, -8.224930763244629], ""rotation"": [-0.034143462777137756, 0.13101492822170258, -0.15835876762866974, 0.9780551195144653], ""motionType"": 3, ""objectHandle"": ""/data/objects/plate.phys_properties.json""}], ""objectUnderCrosshair"": -1, ""totalTime"": 13}, ""uniqueid"": ""ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH""}"
ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH,31,1604168573298,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.891753196716309, -0.2092161774635315, -3.9184648990631104], ""rotation"": [-0.005304073449224234, -0.000802732422016561, -0.0025743490550667048, 0.9999822974205017], ""motionType"": 3, ""objectHandle"": ""/data/objects/mug.phys_properties.json""}, {""objectId"": 1, ""translation"": [-4.569135665893555, -0.15385350584983826, -8.225052833557129], ""rotation"": [-0.03473621979355812, 0.13120198249816895, -0.15820780396461487, 0.9780336022377014], ""motionType"": 3, ""objectHandle"": ""/data/objects/plate.phys_properties.json""}], ""objectUnderCrosshair"": -1, ""totalTime"": 13}, ""uniqueid"": ""ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH""}"
ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH,32,1604168573399,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.891750812530518, -0.2092203050851822, -3.918468475341797], ""rotation"": [-0.005267690867185593, -0.0010357913561165333, -0.002588941715657711, 0.9999822378158569], ""motionType"": 3, ""objectHandle"": ""/data/objects/mug.phys_properties.json""}, {""objectId"": 1, ""translation"": [-4.569137096405029, -0.15383538603782654, -8.225056648254395], ""rotation"": [-0.03476415574550629, 0.13120904564857483, -0.15819582343101501, 0.9780336022377014], ""motionType"": 3, ""objectHandle"": ""/data/objects/plate.phys_properties.json""}], ""objectUnderCrosshair"": -1, ""totalTime"": 13}, ""uniqueid"": ""ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH""}"
ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH,33,1604168573453,"{""phase"": ""TEST"", ""event"": ""handleAction"", ""data"": {""action"": ""turnRight"", ""actionData"": {}, ""collision"": false, ""objectUnderCrosshair"": -1, ""nearestObjectId"": -1, ""grippedObjectId"": -1}, ""uniqueid"": ""ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH""}"
ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH,34,1604168573495,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.891745567321777, -0.20921261608600616, -3.9184908866882324], ""rotation"": [-0.005310958717018366, -0.0013770961668342352, -0.0026176071260124445, 0.9999815225601196], ""motionType"": 3, ""objectHandle"": ""/data/objects/mug.phys_properties.json""}, {""objectId"": 1, ""translation"": [-4.568953037261963, -0.153900146484375, -8.225144386291504], ""rotation"": [-0.03468187153339386, 0.1313517987728119, -0.15819081664085388, 0.9780181646347046], ""motionType"": 3, ""objectHandle"": ""/data/objects/plate.phys_properties.json""}], ""objectUnderCrosshair"": -1, ""totalTime"": 13}, ""uniqueid"": ""ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH""}"
